,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,0.0,1.5166666666666666,10.169444444833333,1.925,0.9527777781666666,0.9527777781666666,1.0305555551666667,4.666666666666667,42.93333333333333,4.55,105.19444444833333,121.56666666666668,104.786111115,105.11666666666666,118.20277781666667
2,1.5166666666666666,0.0,10.908333333333333,1.4583333333333333,2.1,2.3527777781666668,2.430555555166667,3.752777778166667,43.67222221833334,5.833333333333333,105.93333333333332,122.30555551666669,105.525,105.85555555166665,118.94166666666666
3,10.1111111115,10.869444444833332,0.0,9.897222221833331,10.752777778166667,10.130555555166668,10.091666666666667,10.344444444833334,32.763888885,13.436111115,95.025,111.39722221833333,94.61666666666666,94.94722221833334,108.03333333333333
4,1.925,1.4388888885,9.975000000000001,0.0,2.5083333333333333,2.5277777781666666,2.4888888885,3.1888888885,42.738888884999994,5.852777778166667,105.0,121.37222218333332,104.59166666666668,104.92222221833333,118.00833333333334
5,0.9527777781666666,2.1,10.791666666666668,2.5083333333333333,0.0,0.8555555551666667,0.9138888884999999,5.2111111115,43.555555551666664,4.6861111115,105.81666666666666,122.18888885,105.388888885,105.73888888500001,118.825
6,0.9527777781666666,2.3527777781666668,10.169444444833333,2.625,0.875,0.0,0.07777777816666667,5.327777778166666,42.93333333333333,3.908333333333333,105.19444444833333,121.56666666666668,104.786111115,105.11666666666666,118.20277781666667
7,1.0305555551666667,2.430555555166667,10.169444444833333,2.625,0.9333333333333333,0.07777777816666667,0.0,5.327777778166666,42.93333333333333,3.8305555551666663,105.19444444833333,121.56666666666668,104.786111115,105.11666666666666,118.20277781666667
8,4.666666666666667,3.752777778166667,10.3638888885,3.1888888885,5.2111111115,5.230555555166666,5.191666666666667,0.0,42.75833333333333,8.5361111115,105.388888885,121.76111114999999,104.98055555166667,105.311111115,118.39722218333333
9,42.85555555166667,43.613888885,32.74444444833333,42.641666666666666,43.497222218333334,42.875,42.83611111500001,41.72777778166667,0.0,46.180555551666664,76.64999999999999,93.04166666666666,76.24166666666666,76.59166666666667,82.211111115
10,4.569444444833334,5.969444444833333,13.455555551666665,5.9111111115,4.802777778166667,3.927777778166667,3.869444444833333,8.6138888885,46.219444448333334,0.0,108.48055555166667,124.85277781666666,108.07222221833334,108.40277778166667,121.48888885000001
11,105.136111115,105.875,95.025,104.92222221833333,105.75833333333334,105.15555555166667,105.11666666666666,105.36944444833334,76.64999999999999,108.461111115,0.0,17.675,0.9138888884999999,0.6416666666666667,71.80833333333334
12,121.52777781666666,122.26666666666667,111.41666666666666,121.31388885,122.15,121.54722218333333,121.50833333333334,121.76111114999999,93.04166666666666,124.85277781666666,17.675,0.0,18.025000000000002,17.286111115,87.67500000000001
13,104.72777778166667,105.486111115,94.61666666666666,104.513888885,105.36944444833334,104.74722221833333,104.70833333333333,104.961111115,76.24166666666666,108.05277778166666,0.8944444448333333,18.044444448333333,0.0,1.5361111115,72.15833333333333
14,105.01944444833333,105.75833333333334,94.90833333333333,104.80555555166667,105.64166666666665,105.038888885,105.0,105.25277778166667,76.53333333333333,108.34444444833333,0.6805555551666667,17.286111115,1.5166666666666666,0.0,71.32222221833334
15,118.125,118.88333333333334,108.013888885,117.91111115,118.76666666666665,118.14444448333334,118.10555551666666,118.35833333333333,82.211111115,121.44999999999999,71.82777778166665,87.67500000000001,72.586111115,71.34166666666665,0.0
