,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,0.0,46.744444448333326,69.02777778166666,113.82777778166667,102.39444444833335,78.4,57.711111115,64.80833333333334,34.027777781666664,92.76944444833333,118.04722218333333,86.35277778166667,72.11944444833333,88.62777778166665,27.494444448333333,39.91944444833333,72.54722221833335,11.063888888499998,13.805555551666668,17.169444448333333
2,45.5,0.0,101.986111115,133.85555551666667,122.42222218333333,89.17222221833333,68.48333333333333,75.58055555166666,41.45555555166666,103.54166666666667,128.81944448333334,97.125,82.89166666666667,99.4,60.43333333333333,72.87777778166667,82.96944444833333,37.333333333333336,39.49166666666667,30.625
3,65.138888885,100.39166666666667,0.0,118.72777781666667,100.29444444833332,109.511111115,90.33888888499999,101.461111115,77.875,134.82777781666667,158.7833333333333,128.41111114999998,114.78055555166667,131.28888884999998,42.07777778166666,31.363888884999998,116.39444444833335,67.25833333333333,66.22777778166667,70.81666666666666
4,113.20555555166668,133.71944448333335,118.55277781666666,0.0,44.60555555166667,182.77777781666668,162.06944448333334,169.16666666666666,138.40555551666668,197.14722218333335,222.425,190.73055551666667,176.47777781666667,192.98611115000003,131.85277781666667,144.29722218333336,176.90555551666668,111.39722221833333,113.55555555166667,104.688888885
5,101.75277778166665,122.28611115,100.11944444833333,44.586111115,0.0,171.34444448333332,150.63611114999998,157.73333333333332,126.95277781666667,185.71388885,210.97222218333332,179.2972221833333,165.04444448333334,181.55277781666666,120.41944448333334,127.24444448333333,165.47222218333334,99.96388888499999,102.12222221833333,93.25555555166666
6,77.07777778166667,89.30833333333334,109.29722221833333,183.01111114999998,171.5777778166667,0.0,22.341666666666665,19.25,52.5,37.64444444833334,62.31944444833333,29.380555551666667,45.05277778166667,49.622222218333334,81.64722221833333,78.73055555166667,69.65,78.41944444833332,74.2,79.48888888500001
7,56.44722221833334,68.67777778166668,90.39722221833333,162.38055551666665,150.94722218333334,22.594444448333334,0.0,11.822222218333334,31.869444448333333,45.188888885,69.14444444833333,38.77222221833333,25.122222218333334,41.63055555166667,61.01666666666666,59.83055555166666,49.01944444833333,57.78888888499999,53.56944444833333,58.85833333333334
8,64.69166666666666,76.90277778166666,101.51944444833333,170.625,159.19166666666666,19.502777781666666,11.802777781666668,0.0,40.113888885,34.63055555166667,58.625,28.213888885,27.494444448333333,38.42222221833334,69.261111115,70.95277778166665,57.26388888500001,66.03333333333333,61.813888885000004,67.10277778166666
9,33.67777778166666,41.650000000000006,79.80000000000001,139.125,127.69166666666666,52.51944444833333,31.811111115,38.92777778166667,0.0,66.888888885,92.16666666666667,60.472222218333336,46.238888885,62.747222218333334,38.24722221833333,50.69166666666667,42.79722221833334,34.825,30.8,35.89444444833333
10,92.05000000000001,104.26111111499999,135.45,197.98333333333332,186.55,37.722222218333336,45.752777781666666,36.41944444833333,67.47222221833333,0.0,25.997222218333338,24.227777781666667,45.402777781666664,46.39444444833334,96.61944444833334,104.90277778166667,78.57499999999999,93.39166666666667,89.17222221833333,94.461111115
11,117.34722218333334,129.55833333333334,158.95833333333334,223.28055551666665,211.84722218333334,62.24166666666667,69.261111115,58.780555551666666,92.76944444833333,26.01666666666667,0.0,35.60277778166667,52.655555551666666,53.62777778166667,121.91666666666667,128.41111114999998,85.82777778166667,118.68888885,114.46944444833333,119.75833333333334
12,84.85555555166665,97.06666666666666,128.275,190.78888885,179.35555551666667,29.380555551666667,38.55833333333333,28.369444448333336,60.277777781666664,24.188888885,35.661111115000004,0.0,23.897222218333333,24.888888884999997,89.42500000000001,97.70833333333333,57.069444448333336,86.19722221833334,81.97777778166667,87.26666666666667
13,71.41944444833334,83.63055555166667,114.838888885,177.35277781666667,165.9194444833333,45.188888885,25.122222218333334,27.494444448333333,46.84166666666667,45.38333333333333,52.51944444833333,23.936111115,0.0,21.388888884999997,75.98888888500001,84.27222221833333,35.81666666666666,72.76111111499999,68.54166666666666,73.83055555166666
14,87.888888885,100.1,131.30833333333334,193.82222218333334,182.38888885,49.836111115,41.611111115,38.402777781666664,63.311111114999996,46.35555555166667,53.49166666666667,24.888888884999997,21.388888884999997,0.0,92.45833333333333,100.74166666666666,54.541666666666664,89.23055555166665,85.011111115,90.3
15,23.702777781666665,58.95555555166666,42.175,129.63611115,118.20277781666667,80.83055555166666,60.12222221833333,67.21944444833333,36.438888885,95.18055555166667,120.45833333333334,88.78333333333333,74.53055555166667,91.038888885,0.0,19.133333333333333,74.95833333333333,25.841666666666665,24.791666666666668,29.380555551666667
16,37.11944444833333,72.37222221833333,31.383333333333333,143.05277781666666,127.28333333333332,78.963888885,59.791666666666664,70.913888885,49.85555555166666,104.28055555166667,128.23611115,97.86388888500001,84.23333333333333,100.74166666666666,19.094444448333334,0.0,88.375,39.25833333333333,38.20833333333333,42.79722221833334
