,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1,0.0,155.49722218333335,118.59166666666668,135.4305555166667,105.836111115,106.011111115,103.736111115,150.44166666666666,58.00277778166667,0.07777777816666667,4.55,2.5083333333333333,2.372222221833333,4.491666666666666,1.5166666666666666,10.169444444833333,1.925,0.9527777781666666,0.9527777781666666,1.0305555551666667,4.666666666666667,42.93333333333333,42.93333333333333,107.586111115,107.64444444833335,105.75833333333334,107.586111115,106.18611111500002,106.86666666666666,121.975,4.55,105.19444444833333,121.56666666666668,104.786111115,105.11666666666666,107.586111115,118.20277781666667,117.79444448333334,130.025,117.26944448333334,117.96944448333333
2,155.75,0.0,49.46666666666667,29.361111115,86.138888885,59.383333333333326,61.152777781666664,115.90833333333333,101.28611111500001,155.8277778166667,151.99722218333335,157.03333333333333,156.89722218333333,153.72777781666667,155.90555551666665,164.71388884999996,156.275,154.99166666666665,154.97222218333334,154.89444448333333,157.5777778166667,191.5472221833333,191.33333333333334,256.99722218333335,257.03611115,255.1694444833333,256.99722218333335,255.57777781666667,256.2777778166667,271.38611115,151.99722218333335,254.58611114999997,270.9777778166667,254.17777781666666,254.52777781666666,256.99722218333335,267.32222218333334,266.91388885,279.1444444833333,266.38888885,267.08888885
3,118.55277781666666,47.775,0.0,27.708333333333332,48.961111115,22.205555551666667,23.95555555166667,78.73055555166667,64.10833333333333,118.63055551666666,114.81944444833333,119.85555551666667,119.71944448333332,116.55,118.72777781666667,127.53611115,119.09722218333334,117.79444448333334,117.79444448333334,117.71666666666668,120.39999999999999,154.36944448333335,154.13611115,219.81944448333334,219.85833333333332,217.99166666666667,219.81944448333334,218.39999999999998,219.10000000000002,234.20833333333331,114.81944444833333,217.40833333333333,233.8,217.0,217.35,219.81944448333334,230.14444448333336,229.73611115,241.96666666666667,229.21111115,229.91111115
4,135.21666666666667,27.397222218333333,28.952777781666665,0.0,65.625,38.849999999999994,40.619444448333326,95.39444444833335,80.75277778166665,135.29444448333334,131.48333333333335,136.51944448333333,136.38333333333335,133.19444448333334,135.39166666666665,144.18055551666666,135.76111115,134.45833333333334,134.43888885,134.36111115,137.04444448333334,171.03333333333333,170.79999999999998,236.46388885,236.52222218333335,234.65555551666665,236.46388885,235.06388885,235.74444448333335,250.85277781666667,131.48333333333335,234.07222218333334,250.44444448333334,233.66388885,233.99444448333335,236.46388885,246.78888885,246.4,258.61111115,245.875,246.55555551666666
5,105.388888885,85.22500000000001,48.319444448333336,65.15833333333333,0.0,34.358333333333334,31.674999999999997,70.75833333333333,50.925,105.46666666666668,101.65555555166667,106.69166666666666,106.55555555166667,103.36666666666666,105.563888885,114.35277778166667,105.93333333333332,104.63055555166666,104.611111115,104.53333333333332,107.21666666666667,141.20555551666666,140.97222218333332,206.63611115,206.69444448333334,204.82777781666667,206.63611115,205.23611115,205.91666666666669,221.02499999999998,101.65555555166667,204.24444448333333,220.61666666666665,203.83611115,204.16666666666666,206.63611115,216.96111115,216.57222218333334,228.7833333333333,216.0472221833333,216.72777781666667
6,105.563888885,59.461111115,22.555555551666664,39.39444444833333,34.086111114999994,0.0,5.483333333333333,61.95,51.1,105.64166666666665,101.83055555166666,106.86666666666666,106.73055555166665,103.54166666666667,105.73888888500001,114.52777778166666,106.10833333333333,104.80555555166667,104.786111115,104.70833333333333,107.39166666666667,141.38055551666667,141.14722218333333,206.81111115,206.86944448333335,205.00277781666668,206.81111115,205.41111115,206.09166666666667,221.2,101.83055555166666,204.41944448333334,220.79166666666669,204.01111115,204.3416666666667,206.81111115,217.13611115,216.74722218333335,228.95833333333334,216.22222218333334,216.90277781666666
7,103.13333333333334,61.347222218333336,24.441666666666666,41.280555551666666,31.655555551666666,5.658333333333333,0.0,61.19166666666667,48.66944444833333,103.211111115,99.4,104.436111115,104.3,101.111111115,103.288888885,112.09722221833334,103.67777778166666,102.375,102.35555555166665,102.27777778166666,104.961111115,138.93055551666666,138.71666666666667,204.38055551666665,204.41944448333334,202.55277781666666,204.38055551666665,202.96111115,203.66111115,218.76944448333333,99.4,201.96944448333332,218.36111115,201.56111115,201.91111115,204.38055551666665,214.7055555166667,214.2972221833333,226.52777781666668,213.77222218333333,214.47222218333332
8,150.05277781666666,114.80000000000001,77.89444444833335,94.73333333333333,70.68055555166666,62.66944444833334,61.83333333333333,0.0,96.05555555166667,150.13055551666667,146.31944448333334,151.35555551666667,151.21944448333332,148.03055551666668,150.22777781666667,159.01666666666668,150.59722218333334,149.29444448333334,149.27499999999998,149.19722218333334,151.88055551666665,184.99444448333335,184.975,250.03611115,250.075,248.22777781666667,250.03611115,248.61666666666667,249.31666666666666,264.425,146.31944448333334,247.64444448333336,264.0166666666667,247.21666666666667,247.56666666666666,250.03611115,234.05277781666666,233.64444448333333,245.875,233.11944448333335,233.81944448333334
9,57.536111115,100.625,63.719444448333334,80.55833333333334,50.94444444833333,51.119444448333326,48.844444448333334,96.05555555166667,0.0,57.613888885,53.80277778166667,58.838888885,58.70277778166667,55.53333333333333,57.711111115,66.51944444833333,58.08055555166666,56.777777781666664,56.777777781666664,56.7,59.383333333333326,93.35277778166667,93.11944444833334,158.80277781666666,158.84166666666667,156.97500000000002,158.80277781666666,157.38333333333335,158.08333333333334,173.19166666666666,53.80277778166667,156.39166666666668,172.78333333333333,155.98333333333332,156.33333333333334,158.80277781666666,169.12777781666665,168.71944448333332,180.95,168.19444448333334,168.89444448333336
10,0.07777777816666667,155.575,118.66944448333335,135.50833333333335,105.913888885,106.088888885,103.81388888499998,150.51944448333333,58.08055555166666,0.0,4.627777778166666,2.5861111115,2.45,4.569444444833334,1.4388888885,10.247222221833333,1.8472222218333334,1.0305555551666667,1.0305555551666667,1.1083333333333332,4.5888888885000005,43.011111115,43.011111115,107.663888885,107.72222221833334,105.836111115,107.663888885,106.263888885,106.94444444833333,122.05277781666666,4.627777778166666,105.27222221833333,121.64444448333334,104.863888885,105.19444444833333,107.663888885,118.28055551666667,117.87222218333332,130.10277781666667,117.34722218333334,118.04722218333333
