,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,0.0,8.166666666666666,3.5,15.166666666666668,5.833333333333333,14.0,17.5,9.333333333333334,12.833333333333332,46.666666666666664,15.166666666666668,8.166666666666666,15.166666666666668,17.5,15.166666666666668,0.0,15.166666666666668,7.0
2,8.166666666666666,0.0,10.5,7.0,10.5,7.0,12.833333333333332,5.833333333333333,7.0,49.0,7.0,0.0,9.333333333333334,14.0,10.5,9.333333333333334,11.666666666666666,8.166666666666666
3,3.5,10.5,0.0,15.166666666666668,8.166666666666666,14.0,19.833333333333332,15.166666666666668,14.0,47.833333333333336,15.166666666666668,10.5,19.833333333333332,18.666666666666668,19.833333333333332,9.333333333333334,16.333333333333332,7.0
4,15.166666666666668,7.0,15.166666666666668,0.0,11.666666666666666,9.333333333333334,12.833333333333332,12.833333333333332,1.1666666666666667,50.166666666666664,0.0,7.0,15.166666666666668,12.833333333333332,15.166666666666668,10.5,9.333333333333334,9.333333333333334
5,5.833333333333333,10.5,8.166666666666666,11.666666666666666,0.0,14.0,18.666666666666668,16.333333333333332,14.0,44.33333333333333,14.0,10.5,18.666666666666668,18.666666666666668,21.0,8.166666666666666,16.333333333333332,2.3333333333333335
6,14.0,7.0,14.0,9.333333333333334,14.0,0.0,10.5,7.0,8.166666666666666,51.33333333333333,7.0,7.0,8.166666666666666,12.833333333333332,9.333333333333334,15.166666666666668,8.166666666666666,15.166666666666668
7,17.5,12.833333333333332,19.833333333333332,12.833333333333332,18.666666666666668,10.5,0.0,9.333333333333334,10.5,58.333333333333336,8.166666666666666,12.833333333333332,7.0,2.3333333333333335,8.166666666666666,17.5,4.666666666666667,17.5
8,9.333333333333334,5.833333333333333,15.166666666666668,12.833333333333332,16.333333333333332,7.0,9.333333333333334,0.0,12.833333333333332,54.833333333333336,11.666666666666666,7.0,7.0,11.666666666666666,7.0,9.333333333333334,12.833333333333332,12.833333333333332
9,12.833333333333332,7.0,14.0,1.1666666666666667,14.0,8.166666666666666,10.5,12.833333333333332,0.0,51.33333333333333,2.3333333333333335,8.166666666666666,12.833333333333332,11.666666666666666,14.0,11.666666666666666,8.166666666666666,10.5
10,46.666666666666664,49.0,47.833333333333336,50.166666666666664,44.33333333333333,51.33333333333333,58.333333333333336,54.833333333333336,51.33333333333333,0.0,52.5,49.0,57.166666666666664,57.166666666666664,57.166666666666664,50.166666666666664,54.833333333333336,47.833333333333336
11,15.166666666666668,7.0,15.166666666666668,0.0,14.0,7.0,8.166666666666666,11.666666666666666,2.3333333333333335,52.5,0.0,7.0,15.166666666666668,12.833333333333332,15.166666666666668,10.5,9.333333333333334,9.333333333333334
12,8.166666666666666,0.0,10.5,7.0,10.5,7.0,12.833333333333332,7.0,8.166666666666666,49.0,7.0,0.0,9.333333333333334,14.0,10.5,9.333333333333334,11.666666666666666,8.166666666666666
13,15.166666666666668,9.333333333333334,19.833333333333332,15.166666666666668,18.666666666666668,8.166666666666666,7.0,7.0,12.833333333333332,57.166666666666664,15.166666666666668,9.333333333333334,0.0,8.166666666666666,0.0,17.5,10.5,19.833333333333332
14,17.5,14.0,18.666666666666668,12.833333333333332,18.666666666666668,12.833333333333332,2.3333333333333335,11.666666666666666,11.666666666666666,57.166666666666664,12.833333333333332,14.0,8.166666666666666,0.0,9.333333333333334,18.666666666666668,4.666666666666667,17.5
15,15.166666666666668,10.5,19.833333333333332,15.166666666666668,21.0,9.333333333333334,8.166666666666666,7.0,14.0,57.166666666666664,15.166666666666668,10.5,0.0,9.333333333333334,0.0,17.5,9.333333333333334,19.833333333333332
16,0.0,9.333333333333334,9.333333333333334,10.5,8.166666666666666,15.166666666666668,17.5,9.333333333333334,11.666666666666666,50.166666666666664,10.5,9.333333333333334,17.5,18.666666666666668,17.5,0.0,15.166666666666668,5.833333333333333
17,15.166666666666668,11.666666666666666,16.333333333333332,9.333333333333334,16.333333333333332,8.166666666666666,4.666666666666667,12.833333333333332,8.166666666666666,54.833333333333336,9.333333333333334,11.666666666666666,10.5,4.666666666666667,9.333333333333334,15.166666666666668,0.0,17.5
18,7.0,8.166666666666666,7.0,9.333333333333334,2.3333333333333335,15.166666666666668,17.5,12.833333333333332,10.5,47.833333333333336,9.333333333333334,8.166666666666666,19.833333333333332,17.5,19.833333333333332,5.833333333333333,17.5,0.0
