,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1,0.0,11.491666666666665,14.466666666666667,3.9472222218333335,10.655555555166666,15.458333333333332,71.47777778166666,97.70833333333333,72.66388888499999,217.21388884999996,194.23055551666664,59.325,23.138888885,34.844444448333334,50.575,20.377777781666666,63.99166666666667,67.43333333333332,64.38055555166667,100.838888885,59.402777781666664,55.027777781666664,101.81111111500002,36.41944444833333,99.47777778166667,87.713888885,161.29166666666666,20.902777781666668,40.911111115
2,12.055555551666666,0.0,11.394444444833335,7.952777778166666,16.8,11.044444444833333,67.97777778166667,94.20833333333334,69.163888885,213.69444448333334,190.71111115,55.824999999999996,19.969444448333334,31.344444448333334,47.05555555166667,16.85833333333333,71.24444444833333,72.52777778166666,71.63333333333333,108.09166666666667,66.65555555166667,60.12222221833333,109.04444444833332,43.67222221833334,106.67222221833333,94.888888885,168.48611115,28.155555551666666,46.00555555166667
3,13.338888885,11.686111115,0.0,12.580555551666667,19.172222218333335,11.938888885,66.75277778166667,92.98333333333333,67.938888885,212.46944448333332,189.48611115,48.377777781666666,10.402777778166667,30.119444448333333,45.849999999999994,15.652777781666666,72.50833333333334,75.95,72.89722221833334,109.35555555166667,67.91944444833334,63.54444444833334,110.32777778166668,44.936111115,107.99444444833334,96.23055555166667,169.80833333333337,27.280555551666666,49.42777778166667
4,4.472222221833334,7.816666666666666,12.386111115000002,0.0,10.5388888885,13.377777781666667,69.39722221833333,95.64722221833333,70.58333333333333,215.13333333333333,192.14999999999998,57.244444448333326,21.058333333333334,32.763888885,48.494444448333326,18.29722221833333,66.15,69.57222221833334,66.51944444833333,102.97777778166667,61.541666666666664,57.166666666666664,103.94999999999999,38.55833333333333,101.61666666666666,89.85277778166667,163.43055551666666,23.041666666666668,43.05
5,11.938888885,17.03333333333333,20.397222218333336,11.044444444833333,0.0,21.408333333333335,77.42777778166666,103.65833333333333,78.59444444833333,223.14444448333333,200.16111115,65.25555555166667,29.069444448333336,40.79444444833334,56.505555551666674,26.308333333333334,61.813888885000004,63.388888885,62.20277778166666,98.66111111500001,57.225,51.002777781666666,99.63333333333334,34.24166666666667,97.30000000000001,85.53611111500001,159.09444448333335,18.725,36.866666666666674
6,13.883333333333333,10.8888888885,11.919444448333333,13.125,19.736111115,0.0,63.33055555166666,89.56111111500002,64.51666666666667,209.0472221833333,186.06388884999998,51.17777778166667,15.983333333333333,26.697222218333334,42.40833333333333,11.083333333333332,71.55555555166667,72.11944444833333,72.19722221833334,108.675,66.86944444833333,59.733333333333334,108.69444444833334,44.25555555166667,106.263888885,94.48055555166665,168.07777781666667,21.99166666666667,45.616666666666674
7,70.89444444833333,68.911111115,68.89166666666667,70.136111115,76.74722221833335,63.583333333333336,0.0,28.44722221833333,1.5166666666666666,147.93333333333334,124.94999999999999,73.38333333333334,66.24722221833333,43.380555551666674,26.17222221833333,55.844444448333334,106.55555555166667,123.93888885,62.57222221833333,89.81388888499998,101.96666666666667,111.53333333333333,46.80277778166667,78.98333333333333,137.39444448333333,123.33611115000001,160.4555555166667,73.811111115,97.41666666666666
8,95.51111111499999,93.54722221833333,93.52777778166666,94.75277778166667,101.36388888500001,88.21944444833333,27.24166666666667,0.0,27.338888885,121.60555551666667,98.62222221833335,88.29722221833333,90.88333333333334,67.99722221833333,50.80833333333333,80.461111115,131.19166666666666,148.55555551666666,87.188888885,108.40277778166667,126.58333333333333,136.15,65.411111115,103.6,157.92777781666666,144.76388885,179.06388885,98.42777778166666,122.03333333333332
9,72.04166666666666,70.07777778166667,70.05833333333332,71.28333333333333,77.89444444833335,64.73055555166667,1.5166666666666666,28.54444444833333,0.0,148.05,125.06666666666666,74.55,67.413888885,44.527777781666664,27.338888885,56.99166666666667,107.72222221833334,125.08611115000001,63.719444448333334,89.91111111500001,103.113888885,112.68055555166667,46.91944444833334,80.13055555166666,138.54166666666669,124.48333333333333,160.57222218333334,74.95833333333333,98.56388888499998
10,213.30555551666666,211.34166666666667,211.32222218333334,212.54722218333333,219.15833333333333,205.99444448333335,145.03611115,118.45555551666666,145.13333333333333,0.0,25.375,206.24722218333332,208.67777781666666,185.79166666666669,168.60277781666667,198.25555551666667,248.98611115,266.35,204.98333333333332,226.19722218333334,244.37777781666668,253.94444448333334,183.20555551666666,221.39444448333336,275.7222221833333,262.55833333333334,296.8583333333333,216.22222218333334,239.82777781666667
11,190.41944448333334,188.43611115,188.43611115,189.66111115000004,196.27222218333333,183.10833333333332,122.13055551666667,95.56944444833334,122.24722218333332,25.39444444833333,0.0,183.36111115,185.77222218333333,162.90555551666668,145.71666666666667,175.36944448333335,226.0805555166667,243.46388884999996,182.09722218333332,203.31111115000002,221.49166666666667,231.05833333333337,160.31944448333334,198.50833333333333,252.81666666666663,239.6722221833333,273.9527778166667,193.33611114999997,216.94166666666666
12,57.67222221833334,55.688888885,48.280555551666666,56.913888885,63.50555555166667,50.361111115,71.55555555166667,88.29722221833333,72.74166666666667,208.85277781666667,185.86944448333335,0.0,38.713888885,34.49444444833333,50.652777781666664,42.62222221833333,96.07499999999999,110.69722221833334,94.57777778166667,131.03611115,91.486111115,98.31111111500002,116.91944448333334,68.50277778166667,131.56111115000002,119.79722218333333,191.48888885,60.56944444833333,84.19444444833333
13,21.505555551666667,19.872222218333334,10.325,20.747222218333334,27.35833333333333,15.944444448333334,64.575,90.80555555166667,65.76111111499999,210.29166666666669,187.30833333333337,38.655555551666666,0.0,27.941666666666666,43.67222221833334,13.475,74.64722221833333,75.23055555166665,75.30833333333332,111.76666666666667,69.98055555166667,62.825,109.938888885,47.347222218333336,109.35555555166667,97.59166666666667,171.18888884999998,25.102777781666667,48.70833333333333
14,33.075,31.091666666666665,31.091666666666665,32.31666666666667,38.92777778166667,25.763888884999997,43.613888885,69.86388888500001,44.800000000000004,189.35,166.36666666666665,34.45555555166667,28.42777778166667,0.0,22.711111114999998,18.025000000000002,63.719444448333334,86.1,62.222222218333336,98.68055555166667,59.13055555166667,73.713888885,88.97777778166667,36.14722221833333,99.20555555166668,87.44166666666668,159.13333333333333,35.99166666666667,59.597222218333336
15,49.991666666666674,48.027777781666664,48.00833333333333,49.233333333333334,55.844444448333334,42.699999999999996,24.286111115,50.51666666666666,25.472222218333332,170.00277781666668,147.01944448333336,52.5,45.363888884999994,22.477777781666664,0.0,34.94166666666666,85.67222221833333,103.03611111500001,53.70555555166666,101.15,81.06388888499998,90.63055555166666,69.65,58.08055555166666,121.13888885,109.375,169.90555551666668,52.90833333333333,76.51388888500001
16,18.063888885,16.080555551666667,16.080555551666667,17.305555551666668,23.916666666666668,10.752777778166667,55.66944444833334,81.91944444833334,56.85555555166667,201.40555551666665,178.4222221833333,43.51666666666666,13.416666666666668,19.036111115,34.766666666666666,0.0,70.525,71.10833333333333,71.186111115,107.64444444833335,65.838888885,58.70277778166667,101.03333333333332,43.224999999999994,105.23333333333333,93.46944444833333,167.06666666666663,20.980555551666665,44.586111115
17,66.61666666666666,70.875,73.83055555166666,66.77222221833334,62.88333333333333,72.23611111499999,108.07222221833334,134.32222218333334,109.25833333333334,253.80833333333334,230.825,97.28055555166667,76.31944444833333,64.98333333333333,87.16944444833332,72.89722221833334,0.0,35.46666666666666,52.208333333333336,61.094444448333334,6.533333333333332,24.927777781666666,89.63888888500001,28.272222218333333,43.536111115,31.772222218333333,105.36944444833334,56.213888885,38.713888885
18,66.986111115,71.24444444833333,74.2,67.14166666666667,62.300000000000004,70.95277778166665,122.85,149.1,124.03611115,268.58611114999997,245.60277781666667,110.69722221833334,75.03611111500001,86.21666666666667,101.94722221833334,71.61388888500001,35.44722221833333,0.0,78.4,81.97777778166667,30.722222218333332,26.32777778166667,115.83055555166666,50.438888885000004,43.575,44.81944444833333,118.41666666666667,54.930555551666664,37.430555551666664
19,67.238888885,71.47777778166666,74.45277778166667,67.375,63.50555555166667,73.90833333333333,66.811111115,93.48888888500001,67.99722221833333,212.99444448333333,190.01111114999998,94.538888885,77.99166666666666,62.24166666666667,58.761111115,74.56944444833333,52.22777778166666,78.47777778166667,0.0,57.76944444833333,51.50833333333333,68.71666666666667,38.86944444833333,28.116666666666667,76.261111115,62.20277778166666,118.20277781666667,57.575,60.9
20,103.561111115,107.81944444833333,110.775,103.71666666666667,99.82777778166667,110.23055555166665,89.81388888499998,109.725,89.91111111500001,229.23055551666664,206.24722218333332,130.86111115,114.313888885,98.56388888499998,106.55555555166667,110.91111111500001,61.113888885,82.01666666666667,57.76944444833333,0.0,61.23055555166667,81.06388888499998,53.375,64.438888885,50.32222221833334,37.15833333333334,71.45833333333333,93.91666666666666,94.85
21,62.630555551666674,66.86944444833333,69.84444444833333,62.766666666666666,58.89722221833333,67.64722221833333,104.086111115,130.31666666666666,105.27222221833333,249.80277781666666,226.81944448333334,93.29444444833332,71.73055555166667,60.997222218333334,83.18333333333332,68.32777778166667,6.5138888884999995,30.586111114999998,52.22777778166666,61.211111115,0.0,20.338888885,89.65833333333333,24.266666666666666,43.711111115,31.947222218333334,105.525,51.625,34.125
22,55.59166666666667,59.85,62.80555555166667,55.74722221833333,50.905555551666666,59.55833333333333,111.47500000000001,137.70555551666666,112.64166666666667,257.19166666666666,234.20833333333331,99.30277778166666,63.64166666666666,74.84166666666668,90.55277778166666,60.238888884999994,25.005555551666667,27.125,68.13333333333333,80.51944444833335,20.338888885,0.0,105.563888885,40.17222221833334,59.713888885,47.95,121.54722218333333,43.536111115,20.241666666666667
23,104.70833333333333,108.94722221833332,111.90277778166666,104.84444444833333,100.95555555166668,107.975,46.84166666666667,66.75277778166667,46.938888885,186.25833333333335,163.275,117.775,110.638888885,87.77222221833333,70.563888885,100.236111115,89.67777778166666,115.94722221833334,38.90833333333334,53.375,88.97777778166667,106.18611111500002,0.0,65.58611111500001,102.89999999999999,89.73611111499999,124.03611115,95.04444444833334,98.36944444833334
24,40.075,44.313888885000004,47.288888885,40.23055555166667,36.34166666666667,46.744444448333326,81.08333333333334,107.31388888499998,82.25,226.8,203.81666666666666,70.27222221833333,50.82777778166666,37.975,60.16111111499999,47.425,28.952777781666665,51.313888885,27.961111115,64.41944444833334,24.344444448333334,41.55277778166666,65.39166666666667,0.0,64.41944444833334,52.655555551666666,124.87222218333332,30.411111115,33.736111115
25,102.025,106.28333333333333,109.238888885,102.18055555166667,97.76666666666667,106.41944444833332,139.35833333333335,159.26944448333333,139.45555551666666,278.7555555166667,255.77222218333333,132.68888885,110.50277778166665,100.39166666666667,122.57777781666667,107.10000000000001,43.594444448333334,43.555555551666664,76.28055555166667,50.32222221833334,43.963888885,59.111111115,102.89999999999999,63.680555551666664,0.0,27.144444448333335,86.76111111499999,90.39722221833333,72.89722221833334
26,90.3,94.538888885,97.513888885,90.45555555166668,86.04166666666667,94.69444444833333,126.19444448333333,146.10555551666664,126.29166666666667,265.5916666666667,242.60833333333332,120.96388885,98.77777778166666,88.66666666666666,110.85277778166667,95.375,31.869444448333333,44.858333333333334,62.222222218333336,37.15833333333334,32.238888885,47.386111115,89.73611111499999,51.936111114999996,27.163888885000002,0.0,73.59722221833334,78.67222221833333,61.17222221833334
27,163.89722218333333,168.15555551666668,171.11111115000003,164.05277781666666,159.63888885,168.29166666666669,160.49444448333333,180.425,160.61111115000003,299.91111115,276.92777781666666,191.31388885,172.375,159.01666666666668,175.29166666666669,168.97222218333332,105.486111115,118.45555551666666,118.22222218333334,71.47777778166666,105.836111115,121.00277781666666,124.05555551666667,124.89166666666667,86.76111111499999,73.61666666666667,0.0,152.26944448333333,134.78888884999998
28,20.980555551666665,27.144444448333335,27.222222218333332,23.041666666666668,19.152777781666668,20.494444448333333,72.39166666666667,98.64166666666667,73.57777778166667,218.12777781666668,195.14444448333336,60.238888884999994,24.577777781666665,35.77777778166667,51.488888884999994,21.155555551666666,55.45555555166666,56.038888885,56.01944444833333,92.47777778166667,50.788888885,43.652777781666664,93.43055555166667,28.058333333333334,90.18333333333334,78.4,151.99722218333335,0.0,29.51666666666667
29,41.06666666666667,45.30555555166667,48.280555551666666,41.222222218333336,36.4,45.013888885,96.93055555166666,123.16111115,98.11666666666666,242.66666666666669,219.68333333333337,84.77777778166666,49.097222218333336,60.29722221833334,76.02777778166666,45.694444448333336,37.08055555166666,37.663888885,61.25,92.59444444833333,32.413888885000006,20.358333333333334,98.68055555166667,33.288888885,71.788888885,60.025000000000006,133.62222218333332,29.011111115000002,0.0
